-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1998 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,RH2M,WS10M
2007,6,15,5.85,21.12,2.9,77.75,4.19
2007,6,16,7.41,19.94,0.48,67.31,2.3
2007,6,17,5.62,22.12,8.59,76.81,6.71
2007,6,18,5.56,18.86,5.4,68.62,8.76
2007,6,19,8.14,15.93,0.01,62.0,7.98
2007,6,20,8.48,18.96,0.0,61.5,5.16
2007,6,21,7.54,19.41,0.0,53.12,3.63
2007,6,22,8.47,21.1,0.52,58.88,3.62
2007,6,23,7.75,23.43,0.96,72.31,4.73
2007,6,24,6.95,23.69,0.0,59.12,5.47
2007,6,25,7.11,25.4,0.34,62.62,6.54
2007,6,26,7.01,22.89,0.44,59.56,6.48
2007,6,27,5.17,15.91,0.03,61.12,5.83
2007,6,28,5.85,16.99,0.03,58.0,1.98
2007,6,29,8.04,19.73,0.14,45.69,1.41
2007,6,30,7.12,21.28,0.06,48.94,4.02
2007,7,1,6.2,21.94,1.03,50.81,6.27
2007,7,2,5.54,22.05,5.25,69.94,3.85
2007,7,3,3.97,23.47,1.53,60.44,1.95
2007,7,4,7.81,23.43,0.14,61.62,4.25
2007,7,5,8.0,22.15,0.06,58.75,4.95
2007,7,6,8.41,22.83,0.0,55.06,2.8
2007,7,7,7.81,27.42,0.0,47.31,5.09
2007,7,8,5.43,23.75,0.72,61.69,5.2
2007,7,9,8.02,22.45,0.49,49.94,3.38
2007,7,10,4.64,17.64,16.9,69.69,9.42
2007,7,11,6.36,16.37,1.02,64.12,6.07
2007,7,12,6.99,16.77,0.01,58.44,6.55
2007,7,13,4.58,19.23,7.08,63.31,5.71
2007,7,14,6.33,18.65,0.07,72.12,5.48
2007,7,15,4.48,19.22,3.21,67.06,2.95
2007,7,16,6.47,21.14,1.27,69.38,2.53
2007,7,17,6.83,23.7,0.01,60.31,2.57
2007,7,18,6.98,23.63,0.03,54.75,3.9
2007,7,19,8.48,19.81,0.0,47.5,4.13
2007,7,20,8.33,20.36,0.0,45.19,3.86
2007,7,21,7.06,23.17,0.3,49.62,5.98
2007,7,22,4.77,26.67,2.17,63.25,5.73
2007,7,23,7.14,28.01,0.0,56.12,2.25
2007,7,24,5.72,27.19,0.69,57.81,3.44
2007,7,25,7.45,28.68,0.38,56.25,4.91
2007,7,26,3.04,23.25,14.15,73.12,4.57
2007,7,27,7.22,22.98,0.01,55.25,4.4
2007,7,28,7.83,24.08,0.0,50.25,2.36
2007,7,29,7.64,24.86,0.0,49.06,3.55
2007,7,30,7.56,25.84,0.0,45.06,4.2
2007,7,31,7.36,26.76,0.21,48.0,6.29
2007,8,1,4.12,24.55,1.33,50.0,6.12
2007,8,2,7.93,21.22,0.0,43.25,5.95
2007,8,3,6.82,22.59,0.0,42.06,2.15
2007,8,4,5.25,22.15,0.25,52.75,6.31
2007,8,5,3.47,22.51,0.06,61.81,3.78
2007,8,6,2.65,22.21,0.64,51.75,3.09
2007,8,7,6.01,23.4,0.04,53.19,4.93
2007,8,8,3.07,23.04,0.07,46.62,4.54
2007,8,9,6.76,24.36,0.11,55.69,3.41
2007,8,10,5.73,27.27,0.34,43.56,3.86
2007,8,11,5.81,25.43,3.38,57.06,5.3
2007,8,12,4.93,18.75,0.0,53.38,3.15
2007,8,13,2.84,23.46,3.98,46.19,6.14
2007,8,14,4.65,21.37,0.78,66.0,5.21
2007,8,15,6.47,21.38,0.02,56.5,4.7
2007,8,16,7.27,17.33,0.0,43.62,4.72
2007,8,17,6.41,15.51,0.0,45.75,3.27
2007,8,18,3.35,16.73,1.22,59.25,5.83
2007,8,19,2.89,14.73,1.07,79.56,7.23
2007,8,20,1.26,17.67,15.51,81.19,7.05
2007,8,21,2.53,19.4,1.21,71.44,3.09
2007,8,22,6.62,21.87,0.0,53.38,5.63
2007,8,23,3.37,17.72,2.03,60.81,2.95
2007,8,24,4.08,17.51,0.01,58.88,2.54
2007,8,25,5.78,17.58,0.0,52.38,2.3
2007,8,26,6.04,22.44,2.29,63.19,7.73
2007,8,27,1.11,21.33,20.09,89.56,4.07
2007,8,28,2.94,17.6,1.29,73.0,5.34
2007,8,29,6.6,15.9,0.0,56.62,3.88
2007,8,30,6.48,18.01,0.0,45.75,4.04
2007,8,31,5.74,21.91,0.16,63.44,2.22
2007,9,1,5.38,24.4,0.0,59.12,8.19
2007,9,2,6.33,20.62,0.01,51.31,5.05
2007,9,3,5.09,22.58,0.07,49.94,5.48
2007,9,4,5.11,24.69,0.0,56.44,2.09
2007,9,5,5.67,26.11,0.78,52.38,6.55
2007,9,6,1.26,20.35,9.85,76.62,3.62
2007,9,7,4.26,16.15,0.45,67.06,5.99
2007,9,8,1.54,11.23,9.09,77.56,3.12
2007,9,9,4.79,12.23,0.01,61.25,3.18
2007,9,10,4.44,13.72,0.9,55.38,5.97
2007,9,11,5.18,7.52,0.11,62.31,8.45
2007,9,12,5.67,11.08,0.0,53.56,5.85
2007,9,13,2.91,10.94,0.11,60.31,8.88
2007,9,14,3.97,5.34,0.04,54.94,6.34
2007,9,15,4.69,9.58,0.0,48.19,5.65
2007,9,16,5.55,14.58,0.0,64.0,4.94
2007,9,17,1.31,17.87,11.28,89.06,6.02
2007,9,18,1.43,16.15,5.9,84.44,3.77
2007,9,19,3.51,11.46,0.34,68.12,4.73
2007,9,20,0.52,14.29,26.96,90.62,6.48
2007,9,21,2.04,16.36,4.73,77.0,7.09
2007,9,22,5.11,15.04,0.0,56.38,5.5
2007,9,23,4.7,21.03,0.01,65.25,8.97
2007,9,24,0.96,18.94,12.81,84.38,6.59
2007,9,25,1.61,9.15,0.28,75.44,5.3
2007,9,26,2.51,10.58,2.23,73.44,4.61
2007,9,27,4.19,11.87,0.04,69.06,5.02
2007,9,28,4.58,12.8,0.2,64.12,5.44
2007,9,29,3.13,17.74,2.5,71.75,8.82
2007,9,30,1.46,15.64,8.06,81.38,6.45
2007,10,1,4.33,11.86,0.0,65.44,3.62
2007,10,2,1.78,14.2,1.04,74.69,7.3
2007,10,3,4.01,13.54,0.0,56.81,5.28
2007,10,4,3.32,13.25,0.36,59.06,3.84
2007,10,5,1.07,11.01,16.71,84.81,7.11
2007,10,6,2.46,20.02,2.31,86.31,5.97
2007,10,7,0.87,16.06,11.65,84.0,3.98
2007,10,8,0.83,9.82,20.47,84.69,6.2
2007,10,9,1.36,4.19,1.76,80.31,10.78
2007,10,10,2.0,4.29,0.18,81.12,5.66
2007,10,11,2.24,5.09,0.04,80.69,3.52
2007,10,12,1.3,6.13,0.07,81.44,2.41
2007,10,13,2.64,8.7,0.01,77.94,2.16
2007,10,14,2.38,7.11,0.04,77.81,3.66
2007,10,15,2.77,6.51,4.53,78.94,6.52
2007,10,16,0.64,7.94,6.2,94.31,5.34
2007,10,17,1.15,10.24,1.35,91.75,4.7
2007,10,18,0.63,10.15,36.4,95.38,8.13
2007,10,19,0.86,8.45,3.27,86.81,9.4
2007,10,20,2.25,8.97,0.3,71.25,4.54
2007,10,21,1.21,7.51,0.75,81.88,4.31
2007,10,22,3.5,4.15,0.0,72.12,4.52
2007,10,23,1.96,6.33,0.06,68.31,7.96
2007,10,24,3.21,4.89,0.01,74.38,3.63
2007,10,25,3.33,7.83,0.0,64.75,7.48
2007,10,26,1.39,5.71,0.0,67.19,5.23
2007,10,27,3.2,1.8,0.0,66.62,4.08
2007,10,28,2.54,3.94,0.0,70.88,5.73
2007,10,29,3.04,8.56,0.0,70.25,3.17
2007,10,30,2.52,9.84,1.14,87.38,4.88
2007,10,31,1.77,2.69,0.12,68.25,8.84
2007,11,1,2.21,4.2,0.0,63.44,5.64
2007,11,2,2.6,4.08,0.0,70.44,7.35
2007,11,3,1.99,1.23,0.0,79.38,3.28
2007,11,4,1.65,0.4,2.55,86.75,3.59
2007,11,5,0.93,-0.33,0.33,85.56,9.25
2007,11,6,0.83,-2.91,0.07,80.25,5.22
2007,11,7,1.5,-1.67,0.02,76.38,5.35
2007,11,8,1.31,-1.2,0.02,79.62,2.38
2007,11,9,0.5,-0.52,0.52,89.56,4.23
2007,11,10,1.68,1.01,0.28,90.88,6.41
2007,11,11,1.52,2.39,0.04,86.81,4.62
2007,11,12,2.57,3.8,0.0,60.0,5.52
2007,11,13,0.55,5.72,0.73,66.12,9.13
2007,11,14,1.0,0.4,0.37,70.44,10.79
2007,11,15,1.13,-2.13,0.02,74.56,4.37
2007,11,16,1.62,-0.27,0.02,75.94,5.62
2007,11,17,1.44,-2.46,0.11,75.56,4.83
2007,11,18,0.77,-1.57,1.46,89.12,7.51
2007,11,19,1.55,1.72,0.92,82.38,5.1
2007,11,20,0.78,-2.01,0.05,76.06,4.7
2007,11,21,0.81,-6.04,0.11,78.25,5.95
2007,11,22,2.11,-9.59,0.01,80.12,2.93
2007,11,23,1.34,-5.08,0.25,88.12,4.7
2007,11,24,1.09,-4.44,0.02,83.69,6.27
2007,11,25,1.39,-1.27,0.0,78.94,6.05
2007,11,26,1.34,-6.42,0.77,72.5,6.02
2007,11,27,1.09,-14.17,0.06,64.12,6.48
2007,11,28,0.87,-10.44,0.37,75.81,6.45
2007,11,29,1.7,-14.31,0.03,67.31,8.01
2007,11,30,1.83,-14.98,0.01,70.56,6.64
2007,12,1,0.46,-10.56,13.85,89.5,5.8
2007,12,2,0.71,-10.42,0.1,94.56,6.25
2007,12,3,0.63,-12.75,0.1,95.12,3.41
2007,12,4,0.58,-10.28,6.65,95.31,6.09
2007,12,5,1.78,-18.39,0.05,93.88,3.33
2007,12,6,0.52,-14.29,0.7,96.12,4.98
2007,12,7,1.61,-20.2,0.0,93.88,5.4
2007,12,8,1.71,-21.58,0.01,96.38,3.14
2007,12,9,1.64,-19.49,0.01,97.0,3.91
2007,12,10,1.72,-13.73,0.05,98.88,4.87
2007,12,11,1.8,-12.66,0.03,96.19,5.21
2007,12,12,1.45,-10.98,0.04,98.0,6.4
2007,12,13,0.91,-11.31,0.25,93.62,9.07
2007,12,14,1.38,-19.29,0.02,93.88,2.88
2007,12,15,0.57,-14.63,0.09,98.06,4.66
2007,12,16,1.3,-12.85,0.04,97.88,3.05
2007,12,17,1.61,-8.81,0.03,97.69,4.19
2007,12,18,1.1,-8.23,0.02,96.69,2.47
2007,12,19,1.29,-8.38,0.12,99.06,4.56
2007,12,20,0.61,-5.18,0.09,97.88,5.4
2007,12,21,0.46,-2.65,2.76,98.56,4.18
2007,12,22,1.35,-12.62,1.1,94.19,7.11
2007,12,23,1.13,-15.38,0.98,96.5,9.53
2007,12,24,1.21,-13.26,0.09,97.75,5.05
2007,12,25,0.71,-6.72,0.45,98.0,3.59
2007,12,26,0.61,-9.35,0.26,97.19,2.68
2007,12,27,0.73,-11.52,0.18,96.94,1.78
2007,12,28,0.85,-12.42,0.11,98.06,2.2
2007,12,29,0.86,-12.32,0.17,98.62,2.5
2007,12,30,1.29,-10.24,0.21,98.94,4.16
2007,12,31,1.53,-13.93,0.05,96.88,5.98
2008,1,1,1.62,-18.96,0.05,95.38,7.64
2008,1,2,1.5,-18.36,0.01,96.56,4.4
2008,1,3,1.22,-10.38,0.0,95.69,7.41
2008,1,4,1.09,-8.2,0.05,98.88,5.09
2008,1,5,1.0,-4.83,0.06,97.75,6.74
2008,1,6,1.74,-2.24,0.02,94.44,4.95
2008,1,7,1.01,-4.17,0.07,91.81,2.83
2008,1,8,1.8,-8.56,0.05,98.5,5.02
2008,1,9,1.37,-11.76,0.02,97.25,3.91
2008,1,10,0.58,-9.3,0.17,97.62,3.47
2008,1,11,0.73,-11.27,0.05,96.94,3.37
2008,1,12,1.38,-11.45,0.06,96.94,3.62
2008,1,13,1.56,-12.52,0.18,96.69,4.32
2008,1,14,2.1,-20.66,0.02,96.0,5.23
2008,1,15,1.77,-13.42,0.06,97.0,7.82
2008,1,16,1.73,-12.31,0.08,93.25,6.71
2008,1,17,2.08,-19.36,0.07,95.38,3.91
2008,1,18,2.2,-24.45,0.02,90.25,8.49
2008,1,19,2.25,-28.79,0.0,95.0,5.62
2008,1,20,2.31,-27.98,0.0,95.69,4.7
2008,1,21,2.26,-20.73,0.02,91.31,4.27
2008,1,22,2.12,-18.88,0.06,92.06,6.61
2008,1,23,2.38,-26.42,0.0,92.88,5.05
2008,1,24,2.35,-20.44,0.01,93.75,5.76
2008,1,25,2.26,-15.13,0.05,98.44,4.27
2008,1,26,2.17,-10.67,0.07,98.12,4.16
2008,1,27,1.66,-6.56,0.07,98.12,5.23
2008,1,28,1.3,-3.36,0.19,98.19,5.95
2008,1,29,2.21,-22.38,0.13,84.0,12.91
2008,1,30,2.51,-28.05,0.0,86.19,6.19
2008,1,31,2.45,-19.39,0.02,86.56,5.34
2008,2,1,2.2,-10.87,0.04,97.56,7.32
2008,2,2,1.67,-11.1,0.07,95.75,3.12
2008,2,3,2.33,-9.91,0.19,98.69,5.58
2008,2,4,1.49,-6.45,0.89,98.06,3.94
2008,2,5,2.85,-12.14,0.1,94.75,5.16
2008,2,6,3.0,-13.84,0.03,94.75,3.74
2008,2,7,2.93,-9.8,0.03,94.75,3.91
2008,2,8,1.55,-8.64,0.11,96.69,2.76
2008,2,9,2.91,-18.6,0.63,89.81,11.1
2008,2,10,3.22,-27.79,0.01,84.88,8.93
2008,2,11,2.41,-20.85,0.06,82.62,4.4
2008,2,12,2.18,-15.17,0.11,90.81,5.19
2008,2,13,2.64,-18.37,3.06,89.06,4.59
2008,2,14,3.09,-21.57,0.12,89.44,6.02
2008,2,15,2.49,-22.85,0.21,90.81,4.05
2008,2,16,2.61,-7.11,0.24,95.81,6.3
2008,2,17,1.54,-9.05,0.22,95.19,8.48
2008,2,18,3.56,-19.48,0.12,91.38,8.65
2008,2,19,3.72,-24.51,0.06,93.38,6.07
2008,2,20,3.81,-26.57,0.0,91.81,3.34
2008,2,21,3.34,-18.68,0.08,91.19,5.65
2008,2,22,3.83,-11.13,0.05,93.38,1.89
2008,2,23,3.76,-8.79,0.02,96.62,3.66
2008,2,24,3.52,-5.61,0.02,96.81,3.34
2008,2,25,3.54,-7.42,0.06,88.5,6.95
2008,2,26,3.36,-10.03,0.05,86.88,6.53
2008,2,27,3.68,-9.31,0.02,84.75,4.59
2008,2,28,2.93,-6.72,1.14,90.5,5.18
2008,2,29,3.85,-9.52,0.07,87.38,8.66
2008,3,1,3.89,-8.85,0.0,85.44,6.33
2008,3,2,1.4,-6.7,0.91,89.25,8.41
2008,3,3,4.38,-14.69,0.01,76.88,7.88
2008,3,4,3.86,-8.49,0.34,80.19,6.59
2008,3,5,4.61,-12.4,0.04,83.81,7.19
2008,3,6,4.77,-20.05,0.01,81.5,6.17
2008,3,7,4.83,-18.27,0.0,77.44,3.8
2008,3,8,4.5,-12.45,0.78,82.31,7.12
2008,3,9,4.84,-10.61,0.06,82.56,2.97
2008,3,10,4.8,-4.94,0.0,80.81,5.98
2008,3,11,4.88,1.3,0.0,78.38,5.38
2008,3,12,3.37,1.0,2.32,87.69,5.22
2008,3,13,3.1,1.63,0.13,74.0,8.35
2008,3,14,3.72,-2.29,0.08,73.75,7.25
2008,3,15,4.89,-4.46,0.03,67.5,4.06
2008,3,16,5.25,-3.06,0.01,73.69,4.84
2008,3,17,2.47,-0.24,1.46,86.0,6.35
2008,3,18,2.99,1.16,0.22,77.19,3.8
2008,3,19,5.41,0.22,0.0,62.31,4.67
2008,3,20,4.92,-1.49,0.11,64.62,4.56
2008,3,21,3.02,-1.59,2.94,73.25,5.89
2008,3,22,3.78,-1.4,0.93,78.38,4.48
2008,3,23,5.69,-4.06,0.02,67.5,4.76
2008,3,24,3.49,-2.56,0.3,72.94,8.77
2008,3,25,4.01,0.12,0.13,71.5,7.63
2008,3,26,5.45,-1.81,0.01,67.56,6.59
2008,3,27,5.73,-2.68,0.0,60.69,3.2
2008,3,28,5.42,0.21,0.0,57.5,3.55
2008,3,29,3.76,1.73,0.48,63.75,10.39
2008,3,30,2.77,1.49,0.14,70.62,7.39
2008,3,31,3.41,-1.21,0.84,70.94,6.84
2008,4,1,5.58,-0.15,0.02,62.62,5.21
2008,4,2,4.28,1.78,0.28,63.19,6.29
2008,4,3,5.92,4.75,0.0,57.94,4.3
2008,4,4,5.45,6.36,0.01,48.81,4.91
2008,4,5,5.3,2.1,5.89,70.12,5.98
2008,4,6,0.82,-1.85,28.24,93.06,10.81
2008,4,7,3.95,-1.89,1.53,91.69,6.59
2008,4,8,4.51,-1.47,0.02,90.62,3.17
2008,4,9,3.92,1.24,0.03,82.88,3.2
2008,4,10,3.55,0.67,9.04,80.38,9.82
2008,4,11,2.76,-0.48,8.76,85.31,11.06
2008,4,12,5.49,-1.47,0.08,73.94,5.91
2008,4,13,6.74,0.5,0.0,60.75,2.73
2008,4,14,5.91,3.65,0.0,53.25,6.8
2008,4,15,6.1,10.37,0.0,59.94,11.38
2008,4,16,2.92,7.43,0.15,75.56,6.02
2008,4,17,5.6,6.65,0.17,59.81,2.18
2008,4,18,6.74,7.66,0.0,54.69,3.73
2008,4,19,6.55,8.05,0.0,71.0,4.22
2008,4,20,4.15,8.72,0.09,85.25,7.52
2008,4,21,2.48,9.15,3.25,80.62,7.26
2008,4,22,7.02,6.49,0.0,54.44,3.95
2008,4,23,5.37,7.92,0.76,53.81,4.09
2008,4,24,1.53,9.54,5.79,80.25,8.94
2008,4,25,1.24,0.46,16.85,83.5,8.98
2008,4,26,2.25,-3.21,9.14,90.19,10.69
2008,4,27,6.43,-3.13,0.09,80.31,4.47
2008,4,28,6.43,-0.8,0.01,68.5,2.83
2008,4,29,6.04,4.0,0.0,58.5,4.02
2008,4,30,4.46,5.9,0.62,72.44,6.2
2008,5,1,3.32,8.51,0.67,70.06,9.11
2008,5,2,3.06,5.46,8.05,75.0,10.45
2008,5,3,7.92,4.96,0.05,58.44,7.7
2008,5,4,6.17,6.45,0.5,65.19,4.6
2008,5,5,5.07,5.7,0.38,68.56,2.42
2008,5,6,4.94,12.55,12.73,71.06,3.55
2008,5,7,6.8,8.58,0.25,65.69,5.66
2008,5,8,5.12,6.52,0.0,66.06,2.78
2008,5,9,4.79,9.01,0.04,64.12,2.56
2008,5,10,1.86,3.8,10.44,88.06,5.43
2008,5,11,8.01,6.49,0.0,65.31,4.03
2008,5,12,2.69,6.8,1.82,77.5,8.2
2008,5,13,2.19,6.91,1.44,85.44,5.74
2008,5,14,7.88,10.18,0.58,64.19,3.02
2008,5,15,6.11,12.71,3.78,66.56,3.54
2008,5,16,6.56,15.19,0.04,53.94,5.47
2008,5,17,6.23,12.18,0.04,52.62,7.68
2008,5,18,6.97,9.35,0.0,61.06,4.19
2008,5,19,2.73,8.83,1.91,71.31,2.73
2008,5,20,8.58,8.71,0.0,60.81,6.75
2008,5,21,8.62,9.79,0.0,63.38,4.16
2008,5,22,8.49,11.96,0.0,68.88,5.09
2008,5,23,7.49,11.59,0.0,68.12,6.98
2008,5,24,6.94,13.55,3.61,64.31,8.28
2008,5,25,6.96,18.32,0.95,72.31,6.55
2008,5,26,3.81,10.54,0.19,69.31,6.21
2008,5,27,7.72,9.8,0.0,55.44,2.99
2008,5,28,8.03,14.47,0.0,49.56,2.7
2008,5,29,2.64,13.63,9.32,74.31,5.55
2008,5,30,2.37,13.48,2.64,88.62,2.81
2008,5,31,6.18,16.08,3.2,71.69,2.54
2008,6,1,7.13,17.89,0.06,62.19,4.09
2008,6,2,5.11,11.67,3.28,69.88,3.57
2008,6,3,1.9,10.56,9.54,81.44,6.51
2008,6,4,2.61,12.07,3.7,88.75,2.95
2008,6,5,3.18,13.17,17.77,82.19,6.8
2008,6,6,3.15,16.0,22.34,82.0,9.8
2008,6,7,7.2,16.65,0.01,68.62,5.54
2008,6,8,4.54,16.19,8.58,70.06,2.42
2008,6,9,5.81,14.23,3.27,79.75,4.01
2008,6,10,4.25,12.93,2.07,79.0,3.61
2008,6,11,0.91,11.14,28.97,88.44,9.79
2008,6,12,7.88,15.58,4.89,76.56,4.87
2008,6,13,4.78,13.72,1.4,74.25,7.62
2008,6,14,7.31,15.65,4.9,74.94,5.4
2008,6,15,4.84,12.43,0.93,80.88,5.09
2008,6,16,8.53,13.8,0.05,66.56,6.04
2008,6,17,7.52,16.57,0.02,67.75,3.77
2008,6,18,8.26,17.73,0.0,61.56,2.35
2008,6,19,8.18,19.27,0.28,64.88,3.63
2008,6,20,7.95,18.8,0.04,62.31,4.84
2008,6,21,7.13,17.89,0.79,61.62,5.46
2008,6,22,7.63,17.86,0.0,63.31,4.55
2008,6,23,6.68,19.29,0.02,63.75,2.73
2008,6,24,8.32,21.84,2.04,64.88,3.87
2008,6,25,6.91,21.85,0.51,70.44,6.25
2008,6,26,6.31,21.18,0.73,61.06,1.95
2008,6,27,4.17,19.01,9.18,87.44,4.3
2008,6,28,2.36,15.03,10.06,82.0,7.91
2008,6,29,8.28,18.79,0.01,70.5,5.94
2008,6,30,8.16,19.66,0.0,66.69,3.59
2008,7,1,7.24,22.57,1.57,63.62,5.16
2008,7,2,5.85,17.23,0.0,61.81,6.62
2008,7,3,7.33,16.2,0.0,60.88,1.34
2008,7,4,8.24,18.58,0.0,57.25,2.62
2008,7,5,6.4,22.74,1.5,68.56,6.76
2008,7,6,7.87,22.92,0.25,65.44,5.13
2008,7,7,3.47,20.42,5.04,75.5,4.58
2008,7,8,5.09,17.38,0.01,68.81,6.75
2008,7,9,7.05,19.47,5.69,63.62,3.98
2008,7,10,5.57,18.47,9.06,80.81,4.18
2008,7,11,5.13,22.08,8.49,76.19,8.15
2008,7,12,4.98,16.37,1.77,61.69,10.77
2008,7,13,8.1,17.91,0.0,60.25,8.32
2008,7,14,7.61,21.48,0.56,59.25,4.15
2008,7,15,6.71,22.01,0.1,63.38,3.22
2008,7,16,3.23,19.51,10.45,76.69,2.38
2008,7,17,5.36,21.08,0.71,73.06,2.95
2008,7,18,6.97,19.66,0.0,65.62,3.08
2008,7,19,2.3,18.0,13.64,77.81,4.9
2008,7,20,5.85,18.34,4.22,76.31,2.97
2008,7,21,6.82,20.64,0.02,64.75,2.8
2008,7,22,7.97,20.3,0.0,63.19,3.93
2008,7,23,5.36,19.77,0.52,59.75,6.01
2008,7,24,4.22,22.15,2.74,76.69,4.95
2008,7,25,7.61,21.33,0.0,58.19,5.77
2008,7,26,7.58,20.89,0.0,49.75,4.62
2008,7,27,6.61,22.1,0.0,55.94,2.57
2008,7,28,5.09,22.3,7.06,68.69,4.0
2008,7,29,7.08,22.84,8.3,68.5,6.66
2008,7,30,6.46,21.17,0.01,64.44,4.02
2008,7,31,6.89,21.97,0.76,65.06,3.34
2008,8,1,7.83,21.34,0.0,50.06,3.59
2008,8,2,4.8,21.51,0.2,48.0,5.12
2008,8,3,3.95,22.08,0.93,73.19,3.52
2008,8,4,5.07,21.4,0.05,64.62,3.32
2008,8,5,7.22,20.93,0.07,57.25,4.7
2008,8,6,6.71,21.05,0.35,52.12,4.75
2008,8,7,7.17,20.15,0.0,54.56,3.34
2008,8,8,4.6,19.15,1.12,58.19,1.76
2008,8,9,6.79,21.26,0.12,55.19,2.8
2008,8,10,6.87,19.62,0.01,46.44,4.09
2008,8,11,3.09,19.18,6.94,70.69,5.77
2008,8,12,3.57,19.83,10.47,76.94,3.56
2008,8,13,6.69,20.36,0.12,60.62,3.3
2008,8,14,6.01,20.14,0.28,62.81,3.26
2008,8,15,7.11,19.67,0.0,54.69,2.45
2008,8,16,6.03,22.77,0.0,59.38,4.95
2008,8,17,6.74,24.16,0.0,55.69,6.06
2008,8,18,6.8,23.12,0.0,59.81,4.24
2008,8,19,6.73,22.72,0.0,55.56,4.41
2008,8,20,5.48,24.17,0.0,53.81,6.91
2008,8,21,5.66,23.67,0.25,60.38,9.06
2008,8,22,2.22,21.65,0.94,63.69,9.27
2008,8,23,4.95,15.68,0.03,54.0,6.77
2008,8,24,6.76,15.62,0.01,55.88,2.38
2008,8,25,6.69,18.68,0.0,43.56,4.12
2008,8,26,6.5,19.8,0.18,48.88,8.15
2008,8,27,5.26,18.43,10.13,62.88,4.57
2008,8,28,5.57,16.05,0.16,60.12,4.16
2008,8,29,6.23,18.53,0.0,44.19,4.96
2008,8,30,6.09,21.85,0.0,40.56,6.28
2008,8,31,5.95,23.86,0.01,54.19,9.55
2008,9,1,5.4,25.52,7.43,60.88,9.86
2008,9,2,2.26,16.89,8.27,74.25,7.35
2008,9,3,5.96,13.61,0.0,60.88,3.74
2008,9,4,3.46,13.95,1.94,61.44,4.19
2008,9,5,2.13,12.55,2.19,77.69,3.75
2008,9,6,4.79,13.22,0.94,68.0,3.27
2008,9,7,3.65,11.27,1.04,74.12,4.9
2008,9,8,4.09,9.98,0.09,67.81,3.42
2008,9,9,5.35,12.66,0.01,57.19,3.95
2008,9,10,2.04,14.59,3.54,69.19,7.04
2008,9,11,2.16,15.19,20.58,85.75,5.87
2008,9,12,5.17,15.94,0.02,72.06,2.83
2008,9,13,0.95,15.53,5.7,79.19,2.09
2008,9,14,2.04,10.8,5.06,86.31,6.02
2008,9,15,3.61,12.38,0.04,67.88,4.49
2008,9,16,5.44,15.41,0.0,61.19,5.29
2008,9,17,5.3,15.9,0.0,64.19,2.66
2008,9,18,5.09,18.87,0.07,59.44,7.76
2008,9,19,4.91,19.61,0.03,59.88,5.13
2008,9,20,4.22,14.49,0.0,64.0,4.02
2008,9,21,4.59,17.88,0.18,62.06,6.15
2008,9,22,3.34,19.4,3.71,74.62,8.39
2008,9,23,1.73,17.73,2.99,83.5,7.38
2008,9,24,4.79,12.94,0.02,63.06,4.98
2008,9,25,3.13,16.26,2.82,75.38,6.8
2008,9,26,2.0,17.21,8.57,83.12,5.23
2008,9,27,4.81,12.44,0.34,71.0,4.55
2008,9,28,3.05,12.46,1.04,77.94,4.72
2008,9,29,1.77,7.86,0.02,75.5,6.04
2008,9,30,2.58,8.27,0.0,70.38,3.44
2008,10,1,2.85,8.24,0.0,73.75,3.8
2008,10,2,3.91,10.45,0.0,65.88,4.97
2008,10,3,4.49,7.34,0.0,56.75,2.37
2008,10,4,4.39,9.19,0.0,50.69,5.0
2008,10,5,1.77,8.69,16.62,81.25,7.95
2008,10,6,0.84,12.85,20.88,93.88,6.84
2008,10,7,2.14,10.44,13.04,77.62,3.9
2008,10,8,4.0,10.37,0.0,61.31,6.16
2008,10,9,2.93,7.2,0.86,59.94,6.97
2008,10,10,0.51,4.12,26.52,90.5,4.02
2008,10,11,0.68,10.01,12.86,96.81,3.35
2008,10,12,0.83,16.73,12.24,93.56,6.96
2008,10,13,1.87,7.51,5.36,73.69,7.16
2008,10,14,3.32,5.87,0.0,72.56,5.19
2008,10,15,2.31,5.67,0.01,76.19,6.64
2008,10,16,1.8,5.34,0.01,76.81,2.02
2008,10,17,2.26,5.87,0.11,75.94,1.98
2008,10,18,3.1,7.95,0.0,76.62,7.25
2008,10,19,1.36,8.13,0.06,83.75,5.2
2008,10,20,3.39,3.12,0.0,76.31,3.55
2008,10,21,3.33,3.37,2.51,74.5,6.45
2008,10,22,0.78,3.24,6.41,92.25,4.79
2008,10,23,2.84,5.0,0.06,81.06,3.53
